T,P [kPa],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
62,250.654,154.641,,51.521,,25.741,,12.851,,,,,,,,,,,,,,,,,,,,,,,,
63,251.403,155.103,,51.675,,25.818,,12.89,,,,,,,,,,,,,,,,,,,,,,,,
64,252.151,155.565,,51.83,,25.896,,12.929,,,,,,,,,,,,,,,,,,,,,,,,
65,252.9,156.027,,51.984,,25.973,,12.967,,6.204,,,,,,,,,,,,,,,,,,,,,,
66,253.648,156.489,,52.138,,26.051,,13.006,,6.223,,,,,,,,,,,,,,,,,,,,,,
67,254.396,156.951,,52.293,,26.128,,13.045,,6.242,,,,,,,,,,,,,,,,,,,,,,
68,255.145,157.413,,52.447,,26.205,,13.084,,6.261,,,,,,,,,,,,,,,,,,,,,,
69,255.893,157.875,,52.601,,26.283,,13.123,,6.28,,,,,,,,,,,,,,,,,,,,,,
70,256.642,158.337,,52.756,,26.36,,13.162,,6.299,,,,,,,,,,,,,,,,,,,,,,
71,257.39,158.799,,52.91,,26.437,,13.201,,6.318,,,,,,,,,,,,,,,,,,,,,,
72,258.139,159.261,,53.064,,26.515,,13.24,,6.337,,,,,,,,,,,,,,,,,,,,,,
73,258.887,159.723,,53.218,,26.592,,13.279,,6.356,,,,,,,,,,,,,,,,,,,,,,
74,259.636,160.185,,53.373,,26.669,,13.318,,6.375,,,,,,,,,,,,,,,,,,,,,,
75,260.384,160.647,,53.527,,26.747,,13.357,,6.393,,,,,,,,,,,,,,,,,,,,,,
76,261.132,161.109,,53.681,,26.824,,13.396,,6.412,,,,,,,,,,,,,,,,,,,,,,
77,261.881,161.571,,53.835,,26.901,,13.434,,6.431,,,,,,,,,,,,,,,,,,,,,,
78,262.629,162.033,,53.99,,26.979,,13.473,,6.45,,,,,,,,,,,,,,,,,,,,,,
79,263.378,162.495,,54.144,,27.056,,13.512,,6.469,,,,,,,,,,,,,,,,,,,,,,
80,264.126,162.957,,54.298,,27.133,,13.551,,6.488,,,,,,,,,,,,,,,,,,,,,,
81,264.874,163.419,,54.452,,27.211,,13.59,,6.507,,,,,,,,,,,,,,,,,,,,,,
82,265.623,163.88,,54.606,,27.288,,13.629,,6.525,,3.247,,,,,,,,,,,,,,,,,,,,
83,266.371,164.342,,54.761,,27.365,,13.667,,6.544,,3.256,,,,,,,,,,,,,,,,,,,,
84,267.119,164.804,,54.915,,27.442,,13.706,,6.563,,3.266,,,,,,,,,,,,,,,,,,,,
85,267.868,165.266,,55.069,,27.52,,13.745,,6.582,,3.276,,,,,,,,,,,,,,,,,,,,
86,268.616,165.728,,55.223,,27.597,,13.784,,6.601,,3.285,,,,,,,,,,,,,,,,,,,,
87,269.364,166.19,,55.377,,27.674,,13.823,,6.62,,3.295,,,,,,,,,,,,,,,,,,,,
88,270.113,166.652,,55.532,,27.751,,13.861,,6.638,,3.304,,,,,,,,,,,,,,,,,,,,
89,270.861,167.113,,55.686,,27.829,,13.9,,6.657,,3.314,,,,,,,,,,,,,,,,,,,,
90,271.609,167.575,,55.84,,27.906,,13.939,,6.676,,3.323,,,,,,,,,,,,,,,,,,,,
91,272.358,168.037,,55.994,,27.983,,13.978,,6.695,,3.333,,,,,,,,,,,,,,,,,,,,
92,273.106,168.499,,56.148,,28.06,,14.016,,6.713,,3.343,,,,,,,,,,,,,,,,,,,,
93,273.854,168.961,,56.302,,28.138,,14.055,,6.732,,3.352,,,,,,,,,,,,,,,,,,,,
94,274.602,169.423,,56.456,,28.215,,14.094,,6.751,,3.362,,,,,,,,,,,,,,,,,,,,
95,275.351,169.884,,56.611,,28.292,,14.133,,6.77,,3.371,,,,,,,,,,,,,,,,,,,,
96,276.099,170.346,,56.765,,28.369,,14.171,,6.788,,3.381,,,,,,,,,,,,,,,,,,,,
97,276.847,170.808,,56.919,,28.446,,14.21,,6.807,,3.39,,,,,,,,,,,,,,,,,,,,
98,277.596,171.27,,57.073,,28.524,,14.249,,6.826,,3.4,,,,,,,,,,,,,,,,,,,,
99,278.344,171.732,,57.227,,28.601,,14.288,,6.845,,3.409,,,,,,,,,,,,,,,,,,,,
100,279.092,172.193,,57.381,,28.678,,14.326,,6.863,,3.419,,1.696,,,,,,,,,,,,,,,,,,
101,279.84,172.655,,57.535,,28.755,,14.365,,6.882,,3.428,,1.701,,,,,,,,,,,,,,,,,,
102,280.589,173.117,,57.689,,28.832,,14.404,,6.901,,3.438,,1.706,,,,,,,,,,,,,,,,,,
103,281.337,173.579,,57.843,,28.91,,14.443,,6.92,,3.447,,1.711,,,,,,,,,,,,,,,,,,
104,282.085,174.041,,57.997,,28.987,,14.481,,6.938,,3.457,,1.716,,,,,,,,,,,,,,,,,,
105,282.833,174.502,,58.152,,29.064,,14.52,,6.957,,3.466,,1.72,,,,,,,,,,,,,,,,,,
106,283.582,174.964,,58.306,,29.141,,14.559,,6.976,,3.476,,1.725,,,,,,,,,,,,,,,,,,
107,284.33,175.426,,58.46,,29.218,,14.597,,6.994,,3.485,,1.73,,,,,,,,,,,,,,,,,,
108,285.078,175.888,,58.614,,29.295,,14.636,,7.013,,3.495,,1.735,,,,,,,,,,,,,,,,,,
109,285.826,176.349,,58.768,,29.372,,14.675,,7.032,,3.504,,1.74,,,,,,,,,,,,,,,,,,
110,286.575,176.811,,58.922,,29.45,,14.713,,7.051,,3.514,,1.745,,,,,,,,,,,,,,,,,,
111,287.323,177.273,,59.076,,29.527,,14.752,,7.069,,3.523,,1.75,,,,,,,,,,,,,,,,,,
112,288.071,177.735,,59.23,,29.604,,14.791,,7.088,,3.533,,1.755,,,,,,,,,,,,,,,,,,
113,288.819,178.196,,59.384,,29.681,,14.829,,7.107,,3.542,,1.759,,,,,,,,,,,,,,,,,,
114,289.567,178.658,,59.538,,29.758,,14.868,,7.125,,3.551,,1.764,,,,,,,,,,,,,,,,,,
115,290.316,179.12,,59.692,,29.835,,14.907,,7.144,,3.561,,1.769,,,,,,,,,,,,,,,,,,
116,291.064,179.582,,59.846,,29.912,,14.945,,7.163,,3.57,,1.774,,,,,,,,,,,,,,,,,,
117,291.812,180.043,,60,,29.99,,14.984,,7.181,,3.58,,1.779,,,,,,,,,,,,,,,,,,
118,292.56,180.505,,60.154,,30.067,,15.023,,7.2,,3.589,,1.784,,,,,,,,,,,,,,,,,,
119,293.308,180.967,,60.308,,30.144,,15.061,,7.219,,3.599,,1.788,,,,,,,,,,,,,,,,,,
120,294.057,181.428,,60.462,,30.221,,15.1,,7.237,,3.608,,1.793,,0.001,,,,,,,,,,,,,,,,
121,294.805,181.89,,60.616,,30.298,,15.139,,7.256,,3.618,,1.798,,0.888,,,,,,,,,,,,,,,,
122,295.553,182.352,,60.77,,30.375,,15.177,,7.275,,3.627,,1.803,,0.89,,,,,,,,,,,,,,,,
123,296.301,182.814,,60.925,,30.452,,15.216,,7.293,,3.636,,1.808,,0.893,,,,,,,,,,,,,,,,
124,297.049,183.275,,61.079,,30.529,,15.255,,7.312,,3.646,,1.813,,0.895,,,,,,,,,,,,,,,,
125,297.798,183.737,,61.233,,30.606,,15.293,,7.33,,3.655,,1.817,,0.898,,,,,,,,,,,,,,,,
126,298.546,184.199,,61.387,,30.684,,15.332,,7.349,,3.665,,1.822,,0.9,,,,,,,,,,,,,,,,
127,299.294,184.66,,61.541,,30.761,,15.371,,7.368,,3.674,,1.827,,0.903,,,,,,,,,,,,,,,,
128,300.042,185.122,,61.695,,30.838,,15.409,,7.386,,3.683,,1.832,,0.905,,,,,,,,,,,,,,,,
129,300.79,185.584,,61.849,,30.915,,15.448,,7.405,,3.693,,1.837,,0.908,,,,,,,,,,,,,,,,
130,301.538,186.045,,62.003,,30.992,,15.487,,7.424,,3.702,,1.841,,0.91,,,,,,,,,,,,,,,,
131,302.287,186.507,,62.157,,31.069,,15.525,,7.442,,3.712,,1.846,,0.913,,,,,,,,,,,,,,,,
132,303.035,186.969,,62.311,,31.146,,15.564,,7.461,,3.721,,1.851,,0.915,,,,,,,,,,,,,,,,
133,303.783,187.431,,62.465,,31.223,,15.602,,7.48,,3.73,,1.856,,0.918,,,,,,,,,,,,,,,,
134,304.531,187.892,,62.619,,31.3,,15.641,,7.498,,3.74,,1.86,,0.92,,,,,,,,,,,,,,,,
135,305.279,188.354,,62.773,,31.377,,15.68,,7.517,,3.749,,1.865,,0.923,,,,,,,,,,,,,,,,
136,306.027,188.816,,62.927,,31.454,,15.718,,7.535,,3.759,,1.87,,0.925,,,,,,,,,,,,,,,,
137,306.776,189.277,,63.081,,31.531,,15.757,,7.554,,3.768,,1.875,,0.928,,,,,,,,,,,,,,,,
138,307.524,189.739,,63.235,,31.609,,15.795,,7.573,,3.777,,1.88,,0.93,,,,,,,,,,,,,,,,
139,308.272,190.201,,63.389,,31.686,,15.834,,7.591,,3.787,,1.884,,0.933,,,,,,,,,,,,,,,,
140,309.02,190.662,,63.543,,31.763,,15.873,,7.61,,3.796,,1.889,,0.935,,,,,,,,,,,,,,,,
141,309.768,191.124,,63.697,,31.84,,15.911,,7.628,,3.806,,1.894,,0.938,,,,,,,,,,,,,,,,
142,310.516,191.586,,63.851,,31.917,,15.95,,7.647,,3.815,,1.899,,0.94,,,,,,,,,,,,,,,,
143,311.264,192.047,,64.005,,31.994,,15.988,,7.666,,3.824,,1.903,,0.943,,,,,,,,,,,,,,,,
144,312.013,192.509,,64.159,,32.071,,16.027,,7.684,,3.834,,1.908,,0.945,,,,,,,,,,,,,,,,
145,312.761,192.971,,64.313,,32.148,,16.066,,7.703,,3.843,,1.913,,0.948,,,,,,,,,,,,,,,,
146,313.509,193.432,,64.466,,32.225,,16.104,,7.721,,3.852,,1.918,,0.95,,,,,,,,,,,,,,,,
147,314.257,193.894,,64.62,,32.302,,16.143,,7.74,,3.862,,1.922,,0.953,,,,,,,,,,,,,,,,
148,315.005,194.356,,64.774,,32.379,,16.181,,7.759,,3.871,,1.927,,0.955,,,,,,,,,,,,,,,,
